image1,image2
2019-106-013-iris-left-direct-lg4000-0,2019-112-007-iris-left-cross-lg4000-2
2019-106-013-iris-left-direct-lg4000-0,2019-112-007-iris-left-direct-lg4000-0
2019_106_013_Left_R1_4,2019_112_007_Left_R2_1
2019_106_013_Left_R1_4,2019-112-007-iris-left-cross-lg4000-2
2019_106_013_Left_R1_4,2019-112-007-iris-left-direct-lg4000-0
2019-106-013-iris-left-cross-lg4000-4,2019_112_007_Left_R2_1
2019-106-013-iris-left-cross-lg4000-4,2019-112-007-iris-left-cross-lg4000-2
2019-106-013-iris-left-cross-lg4000-4,2019-112-007-iris-left-direct-lg4000-0
2019_106_013_Left_R2_4,2019_112_009_Left_L1_4
2019_106_013_Left_R2_4,2019_112_009_Left_R2_4
2019_106_013_Left_R2_4,2019_112_009_Left_R1_3
2019_106_013_Left_R2_0,2019_112_009_Left_L1_4
2019_106_013_Left_R2_0,2019_112_009_Left_R2_4
2019_106_013_Left_R2_0,2019_112_009_Left_R1_3
2019_106_013_Left_R1_0,2019_112_009_Left_L1_4
2019_106_013_Left_R1_0,2019_112_009_Left_R2_4
2019_106_013_Left_R1_0,2019_112_009_Left_R1_3
2019_106_013_Left_R2_4,2019_113_001_Left_R2_1
2019_106_013_Left_R2_4,2019_113_001_Left_R1_3
2019_106_013_Left_R2_4,2019_113_001_Left_R2_0
2019_106_013_Left_R1_3,2019_113_001_Left_R2_1
2019_106_013_Left_R1_3,2019_113_001_Left_R1_3
2019_106_013_Left_R1_3,2019_113_001_Left_R2_0
2019_106_013_Left_L1_4,2019_113_001_Left_R2_1
2019_106_013_Left_L1_4,2019_113_001_Left_R1_3
2019_106_013_Left_L1_4,2019_113_001_Left_R2_0
2019_106_013_Left_R2_0,2019_113_003_Left_R2_0
2019_106_013_Left_R2_0,2019_113_003_Left_L1_0
2019_106_013_Left_R2_0,2019-113-003-iris-left-cross-lg4000-4
2019_106_013_Left_R1_4,2019_113_003_Left_R2_0
2019_106_013_Left_R1_4,2019_113_003_Left_L1_0
2019_106_013_Left_R1_4,2019-113-003-iris-left-cross-lg4000-4
2019_106_013_Left_L1_0,2019_113_003_Left_R2_0
2019_106_013_Left_L1_0,2019_113_003_Left_L1_0
2019_106_013_Left_L1_0,2019-113-003-iris-left-cross-lg4000-4
2019_106_013_Left_L1_4,2019_113_005_Left_L1_4
2019_106_013_Left_L1_4,2019_113_005_Left_R2_0
2019_106_013_Left_L1_4,2019-113-005-iris-left-direct-lg4000-4
2019-106-013-iris-left-cross-lg4000-2,2019_113_005_Left_L1_4
2019-106-013-iris-left-cross-lg4000-2,2019_113_005_Left_R2_0
2019-106-013-iris-left-cross-lg4000-2,2019-113-005-iris-left-direct-lg4000-4
2019_106_013_Left_R1_0,2019_113_005_Left_L1_4
2019_106_013_Left_R1_0,2019_113_005_Left_R2_0
2019_106_013_Left_R1_0,2019-113-005-iris-left-direct-lg4000-4
2019-106-013-iris-left-direct-lg4000-3,2019_113_007_Left_L1_1
2019-106-013-iris-left-direct-lg4000-3,2019_113_007_Left_R1_1
2019-106-013-iris-left-direct-lg4000-3,2019-113-007-iris-left-cross-lg4000-2
2019_106_013_Left_R1_3,2019_113_007_Left_L1_1
2019_106_013_Left_R1_3,2019_113_007_Left_R1_1
2019_106_013_Left_R1_3,2019-113-007-iris-left-cross-lg4000-2
2019-106-013-iris-left-cross-lg4000-1,2019_113_007_Left_L1_1
2019-106-013-iris-left-cross-lg4000-1,2019_113_007_Left_R1_1
2019-106-013-iris-left-cross-lg4000-1,2019-113-007-iris-left-cross-lg4000-2
2019-106-013-iris-left-direct-lg4000-4,2019-113-009-iris-left-cross-lg4000-1
2019-106-013-iris-left-direct-lg4000-4,2019_113_009_Left_L1_2
2019-106-013-iris-left-direct-lg4000-4,2019-113-009-iris-left-direct-lg4000-4
2019_106_013_Left_L1_4,2019-113-009-iris-left-cross-lg4000-1
2019_106_013_Left_L1_4,2019_113_009_Left_L1_2
2019_106_013_Left_L1_4,2019-113-009-iris-left-direct-lg4000-4
2019-106-013-iris-left-cross-lg4000-1,2019-113-009-iris-left-cross-lg4000-1
2019-106-013-iris-left-cross-lg4000-1,2019_113_009_Left_L1_2
2019-106-013-iris-left-cross-lg4000-1,2019-113-009-iris-left-direct-lg4000-4
2019-106-013-iris-left-cross-lg4000-2,2019_114_001_Left_R2_0
2019-106-013-iris-left-cross-lg4000-2,2019_114_001_Left_R1_2
2019-106-013-iris-left-cross-lg4000-2,2019_114_001_Left_L1_3
2019_106_013_Left_R2_0,2019_114_001_Left_R2_0
2019_106_013_Left_R2_0,2019_114_001_Left_R1_2
2019_106_013_Left_R2_0,2019_114_001_Left_L1_3
2019_106_013_Left_R1_4,2019_114_001_Left_R2_0
2019_106_013_Left_R1_4,2019_114_001_Left_R1_2
2019_106_013_Left_R1_4,2019_114_001_Left_L1_3
2019_106_013_Left_L1_4,2019_105_001_Left_R2_3
2019_106_013_Left_L1_4,2019-105-001-iris-left-cross-lg4000-1
2019_106_013_Left_L1_4,2019_105_001_Left_L1_4
2019_106_013_Left_R1_3,2019_105_001_Left_R2_3
2019_106_013_Left_R1_3,2019-105-001-iris-left-cross-lg4000-1
2019_106_013_Left_R1_3,2019_105_001_Left_L1_4
2019_106_013_Left_R1_2,2019_105_001_Left_R2_3
2019_106_013_Left_R1_2,2019-105-001-iris-left-cross-lg4000-1
2019_106_013_Left_R1_2,2019_105_001_Left_L1_4
2019_106_013_Left_R1_3,2019_114_003_Left_L1_0
2019_106_013_Left_R1_3,2019_114_003_Left_R1_4
2019_106_013_Left_R1_3,2019_114_003_Left_R1_0
2019_106_013_Left_R2_0,2019_114_003_Left_L1_0
2019_106_013_Left_R2_0,2019_114_003_Left_R1_4
2019_106_013_Left_R2_0,2019_114_003_Left_R1_0
2019-106-013-iris-left-direct-lg4000-1,2019_114_003_Left_L1_0
2019-106-013-iris-left-direct-lg4000-1,2019_114_003_Left_R1_4
2019-106-013-iris-left-direct-lg4000-1,2019_114_003_Left_R1_0
2019_106_013_Left_R1_1,2019_114_005_Left_L1_4
2019_106_013_Left_R1_1,2019-114-005-iris-left-cross-lg4000-3
2019_106_013_Left_R1_1,2019_114_005_Left_L1_0
2019-106-013-iris-left-cross-lg4000-4,2019_114_005_Left_L1_4
2019-106-013-iris-left-cross-lg4000-4,2019-114-005-iris-left-cross-lg4000-3
2019-106-013-iris-left-cross-lg4000-4,2019_114_005_Left_L1_0
2019-106-013-iris-left-cross-lg4000-1,2019_114_005_Left_L1_4
2019-106-013-iris-left-cross-lg4000-1,2019-114-005-iris-left-cross-lg4000-3
2019-106-013-iris-left-cross-lg4000-1,2019_114_005_Left_L1_0
2019_106_013_Left_R2_2,2019_115_001_Left_R2_0
2019_106_013_Left_R2_2,2019-115-001-iris-left-direct-lg4000-0
2019_106_013_Left_R2_2,2019-115-001-iris-left-cross-lg4000-1
2019-106-013-iris-left-cross-lg4000-2,2019_115_001_Left_R2_0
2019-106-013-iris-left-cross-lg4000-2,2019-115-001-iris-left-direct-lg4000-0
2019-106-013-iris-left-cross-lg4000-2,2019-115-001-iris-left-cross-lg4000-1
2019_106_013_Left_R1_1,2019_115_001_Left_R2_0
2019_106_013_Left_R1_1,2019-115-001-iris-left-direct-lg4000-0
2019_106_013_Left_R1_1,2019-115-001-iris-left-cross-lg4000-1
2019-106-013-iris-left-direct-lg4000-2,2019_115_003_Left_L1_4
2019-106-013-iris-left-direct-lg4000-2,2019_115_003_Left_R1_1
2019-106-013-iris-left-direct-lg4000-2,2019_115_003_Left_R1_4
2019_106_013_Left_R2_2,2019_115_003_Left_L1_4
2019_106_013_Left_R2_2,2019_115_003_Left_R1_1
2019_106_013_Left_R2_2,2019_115_003_Left_R1_4
2019_106_013_Left_L1_4,2019_115_003_Left_L1_4
2019_106_013_Left_L1_4,2019_115_003_Left_R1_1
2019_106_013_Left_L1_4,2019_115_003_Left_R1_4
2019-106-013-iris-left-direct-lg4000-0,2019_115_005_Left_L1_2
2019-106-013-iris-left-direct-lg4000-0,2019_115_005_Left_L1_3
2019-106-013-iris-left-direct-lg4000-0,2019_115_005_Left_R2_4
2019_106_013_Left_L1_1,2019_115_005_Left_L1_2
2019_106_013_Left_L1_1,2019_115_005_Left_L1_3
2019_106_013_Left_L1_1,2019_115_005_Left_R2_4
2019-106-013-iris-left-direct-lg4000-4,2019_115_005_Left_L1_2
2019-106-013-iris-left-direct-lg4000-4,2019_115_005_Left_L1_3
2019-106-013-iris-left-direct-lg4000-4,2019_115_005_Left_R2_4
2019_106_013_Left_L1_0,2019-115-007-iris-left-cross-lg4000-1
2019_106_013_Left_L1_0,2019_115_007_Left_L1_2
2019_106_013_Left_L1_0,2019-115-007-iris-left-cross-lg4000-2
2019_106_013_Left_R2_1,2019-115-007-iris-left-cross-lg4000-1
2019_106_013_Left_R2_1,2019_115_007_Left_L1_2
2019_106_013_Left_R2_1,2019-115-007-iris-left-cross-lg4000-2
2019_106_013_Left_R1_4,2019-115-007-iris-left-cross-lg4000-1
2019_106_013_Left_R1_4,2019_115_007_Left_L1_2
2019_106_013_Left_R1_4,2019-115-007-iris-left-cross-lg4000-2
2019_106_013_Left_L1_0,2019_116_001_Left_R2_1
2019_106_013_Left_L1_0,2019_116_001_Left_L1_2
2019_106_013_Left_L1_0,2019-116-001-iris-left-direct-lg4000-4
2019-106-013-iris-left-cross-lg4000-3,2019_116_001_Left_R2_1
2019-106-013-iris-left-cross-lg4000-3,2019_116_001_Left_L1_2
2019-106-013-iris-left-cross-lg4000-3,2019-116-001-iris-left-direct-lg4000-4
2019_106_013_Left_R1_2,2019_116_001_Left_R2_1
2019_106_013_Left_R1_2,2019_116_001_Left_L1_2
2019_106_013_Left_R1_2,2019-116-001-iris-left-direct-lg4000-4
2019-106-013-iris-left-direct-lg4000-3,2019_116_003_Left_R2_0
2019-106-013-iris-left-direct-lg4000-3,2019-116-003-iris-left-cross-lg4000-4
2019-106-013-iris-left-direct-lg4000-3,2019_116_003_Left_L1_0
2019_106_013_Left_R2_3,2019_116_003_Left_R2_0
2019_106_013_Left_R2_3,2019-116-003-iris-left-cross-lg4000-4
2019_106_013_Left_R2_3,2019_116_003_Left_L1_0
2019_106_013_Left_R2_1,2019_116_003_Left_R2_0
2019_106_013_Left_R2_1,2019-116-003-iris-left-cross-lg4000-4
2019_106_013_Left_R2_1,2019_116_003_Left_L1_0
2019-106-013-iris-left-cross-lg4000-2,2019-116-005-iris-left-cross-lg4000-4
2019-106-013-iris-left-cross-lg4000-2,2019_116_005_Left_L1_1
2019-106-013-iris-left-cross-lg4000-2,2019-116-005-iris-left-direct-lg4000-4
2019_106_013_Left_R1_3,2019-116-005-iris-left-cross-lg4000-4
2019_106_013_Left_R1_3,2019_116_005_Left_L1_1
2019_106_013_Left_R1_3,2019-116-005-iris-left-direct-lg4000-4
2019_106_013_Left_R2_1,2019-116-005-iris-left-cross-lg4000-4
2019_106_013_Left_R2_1,2019_116_005_Left_L1_1
2019_106_013_Left_R2_1,2019-116-005-iris-left-direct-lg4000-4
2019_106_013_Left_R2_0,2019_116_007_Left_L1_2
2019_106_013_Left_R2_0,2019-116-007-iris-left-cross-lg4000-4
2019_106_013_Left_R2_0,2019_116_007_Left_R1_4
2019_106_013_Left_R2_2,2019_116_007_Left_L1_2
2019_106_013_Left_R2_2,2019-116-007-iris-left-cross-lg4000-4
2019_106_013_Left_R2_2,2019_116_007_Left_R1_4
2019_106_013_Left_R2_1,2019_116_007_Left_L1_2
2019_106_013_Left_R2_1,2019-116-007-iris-left-cross-lg4000-4
2019_106_013_Left_R2_1,2019_116_007_Left_R1_4
2019_106_013_Left_R2_2,2019_105_003_Left_R1_3
2019_106_013_Left_R2_2,2019_105_003_Left_L1_3
2019_106_013_Left_R2_2,2019_105_003_Left_R2_1
2019-106-013-iris-left-cross-lg4000-2,2019_105_003_Left_R1_3
2019-106-013-iris-left-cross-lg4000-2,2019_105_003_Left_L1_3
2019-106-013-iris-left-cross-lg4000-2,2019_105_003_Left_R2_1
2019-106-013-iris-left-direct-lg4000-4,2019_105_003_Left_R1_3
2019-106-013-iris-left-direct-lg4000-4,2019_105_003_Left_L1_3
2019-106-013-iris-left-direct-lg4000-4,2019_105_003_Left_R2_1
2019_106_013_Left_L1_0,2019_119_001_Left_R2_2
2019_106_013_Left_L1_0,2019_119_001_Left_R2_3
2019_106_013_Left_L1_0,2019_119_001_Left_R2_1
2019-106-013-iris-left-cross-lg4000-4,2019_119_001_Left_R2_2
2019-106-013-iris-left-cross-lg4000-4,2019_119_001_Left_R2_3
2019-106-013-iris-left-cross-lg4000-4,2019_119_001_Left_R2_1
2019_106_013_Left_R2_1,2019_119_001_Left_R2_2
2019_106_013_Left_R2_1,2019_119_001_Left_R2_3
2019_106_013_Left_R2_1,2019_119_001_Left_R2_1
2019_106_013_Left_R1_1,2019_119_003_Left_R2_1
2019_106_013_Left_R1_1,2019_119_003_Left_L1_3
2019_106_013_Left_R1_1,2019_119_003_Left_R1_1
2019-106-013-iris-left-cross-lg4000-2,2019_119_003_Left_R2_1
2019-106-013-iris-left-cross-lg4000-2,2019_119_003_Left_L1_3
2019-106-013-iris-left-cross-lg4000-2,2019_119_003_Left_R1_1
2019_106_013_Left_R2_0,2019_119_003_Left_R2_1
2019_106_013_Left_R2_0,2019_119_003_Left_L1_3
2019_106_013_Left_R2_0,2019_119_003_Left_R1_1
2019_106_013_Left_L1_1,2019-119-005-iris-left-direct-lg4000-0
2019_106_013_Left_L1_1,2019-119-005-iris-left-direct-lg4000-1
2019_106_013_Left_L1_1,2019_119_005_Left_L1_0
2019-106-013-iris-left-cross-lg4000-0,2019-119-005-iris-left-direct-lg4000-0
2019-106-013-iris-left-cross-lg4000-0,2019-119-005-iris-left-direct-lg4000-1
2019-106-013-iris-left-cross-lg4000-0,2019_119_005_Left_L1_0
2019-106-013-iris-left-direct-lg4000-4,2019-119-005-iris-left-direct-lg4000-0
2019-106-013-iris-left-direct-lg4000-4,2019-119-005-iris-left-direct-lg4000-1
2019-106-013-iris-left-direct-lg4000-4,2019_119_005_Left_L1_0
2019_106_013_Left_R2_4,2019-120-001-iris-left-direct-lg4000-2
2019_106_013_Left_R2_4,2019-120-001-iris-left-cross-lg4000-4
2019_106_013_Left_R2_4,2019-120-001-iris-left-cross-lg4000-2
2019_106_013_Left_R1_0,2019-120-001-iris-left-direct-lg4000-2
2019_106_013_Left_R1_0,2019-120-001-iris-left-cross-lg4000-4
2019_106_013_Left_R1_0,2019-120-001-iris-left-cross-lg4000-2
2019-106-013-iris-left-direct-lg4000-1,2019-120-001-iris-left-direct-lg4000-2
2019-106-013-iris-left-direct-lg4000-1,2019-120-001-iris-left-cross-lg4000-4
2019-106-013-iris-left-direct-lg4000-1,2019-120-001-iris-left-cross-lg4000-2
2019-106-013-iris-left-direct-lg4000-4,2019_120_003_Left_R2_4
2019-106-013-iris-left-direct-lg4000-4,2019_120_003_Left_R1_2
2019-106-013-iris-left-direct-lg4000-4,2019_120_003_Left_R2_3
2019-106-013-iris-left-cross-lg4000-3,2019_120_003_Left_R2_4
2019-106-013-iris-left-cross-lg4000-3,2019_120_003_Left_R1_2
2019-106-013-iris-left-cross-lg4000-3,2019_120_003_Left_R2_3
2019_106_013_Left_R1_1,2019_120_003_Left_R2_4
2019_106_013_Left_R1_1,2019_120_003_Left_R1_2
2019_106_013_Left_R1_1,2019_120_003_Left_R2_3
2019_106_013_Left_R1_1,2019_120_005_Left_L1_1
2019_106_013_Left_R1_1,2019_120_005_Left_R2_0
2019_106_013_Left_R1_1,2019-120-005-iris-left-cross-lg4000-4
2019-106-013-iris-left-cross-lg4000-1,2019_120_005_Left_L1_1
2019-106-013-iris-left-cross-lg4000-1,2019_120_005_Left_R2_0
2019-106-013-iris-left-cross-lg4000-1,2019-120-005-iris-left-cross-lg4000-4
2019_106_013_Left_R2_1,2019_120_005_Left_L1_1
2019_106_013_Left_R2_1,2019_120_005_Left_R2_0
2019_106_013_Left_R2_1,2019-120-005-iris-left-cross-lg4000-4
2019_106_013_Left_R1_4,2019-120-007-iris-left-direct-lg4000-0
2019_106_013_Left_R1_4,2019_120_007_Left_R2_2
2019_106_013_Left_R1_4,2019_120_007_Left_R2_4
2019_106_013_Left_L1_2,2019-120-007-iris-left-direct-lg4000-0
2019_106_013_Left_L1_2,2019_120_007_Left_R2_2
2019_106_013_Left_L1_2,2019_120_007_Left_R2_4
2019-106-013-iris-left-cross-lg4000-4,2019-120-007-iris-left-direct-lg4000-0
2019-106-013-iris-left-cross-lg4000-4,2019_120_007_Left_R2_2
2019-106-013-iris-left-cross-lg4000-4,2019_120_007_Left_R2_4
2019_106_013_Left_R1_4,2019_120_009_Left_R1_1
2019_106_013_Left_R1_4,2019-120-009-iris-left-cross-lg4000-1
2019_106_013_Left_R1_4,2019_120_009_Left_R1_0
2019-106-013-iris-left-direct-lg4000-0,2019_120_009_Left_R1_1
2019-106-013-iris-left-direct-lg4000-0,2019-120-009-iris-left-cross-lg4000-1
2019-106-013-iris-left-direct-lg4000-0,2019_120_009_Left_R1_0
2019_106_013_Left_R2_3,2019_120_009_Left_R1_1
2019_106_013_Left_R2_3,2019-120-009-iris-left-cross-lg4000-1
2019_106_013_Left_R2_3,2019_120_009_Left_R1_0
2019_106_013_Left_L1_1,2019-121-001-iris-left-direct-lg4000-2
2019_106_013_Left_L1_1,2019_121_001_Left_L1_4
2019_106_013_Left_L1_1,2019_121_001_Left_R1_4
2019_106_013_Left_R2_1,2019-121-001-iris-left-direct-lg4000-2
2019_106_013_Left_R2_1,2019_121_001_Left_L1_4
2019_106_013_Left_R2_1,2019_121_001_Left_R1_4
2019_106_013_Left_R2_3,2019-121-001-iris-left-direct-lg4000-2
2019_106_013_Left_R2_3,2019_121_001_Left_L1_4
2019_106_013_Left_R2_3,2019_121_001_Left_R1_4
2019-106-013-iris-left-direct-lg4000-4,2019_122_001_Left_L1_4
2019-106-013-iris-left-direct-lg4000-4,2019-122-001-iris-left-direct-lg4000-2
2019-106-013-iris-left-direct-lg4000-4,2019_122_001_Left_R1_2
2019_106_013_Left_R2_4,2019_122_001_Left_L1_4
2019_106_013_Left_R2_4,2019-122-001-iris-left-direct-lg4000-2
2019_106_013_Left_R2_4,2019_122_001_Left_R1_2
2019_106_013_Left_R2_3,2019_122_001_Left_L1_4
2019_106_013_Left_R2_3,2019-122-001-iris-left-direct-lg4000-2
2019_106_013_Left_R2_3,2019_122_001_Left_R1_2
2019-106-013-iris-left-direct-lg4000-2,2019-106-001-iris-left-direct-lg4000-1
2019-106-013-iris-left-direct-lg4000-2,2019_106_001_Left_L1_1
2019-106-013-iris-left-direct-lg4000-2,2019_106_001_Left_R2_1
2019-106-013-iris-left-direct-lg4000-4,2019-106-001-iris-left-direct-lg4000-1
2019-106-013-iris-left-direct-lg4000-4,2019_106_001_Left_L1_1
2019-106-013-iris-left-direct-lg4000-4,2019_106_001_Left_R2_1
2019_106_013_Left_R1_0,2019-106-001-iris-left-direct-lg4000-1
2019_106_013_Left_R1_0,2019_106_001_Left_L1_1
2019_106_013_Left_R1_0,2019_106_001_Left_R2_1
2019_106_013_Left_R1_3,2019-122-003-iris-left-direct-lg4000-4
2019_106_013_Left_R1_3,2019_122_003_Left_R2_4
2019_106_013_Left_R1_3,2019_122_003_Left_L1_2
2019_106_013_Left_L1_4,2019-122-003-iris-left-direct-lg4000-4
2019_106_013_Left_L1_4,2019_122_003_Left_R2_4
2019_106_013_Left_L1_4,2019_122_003_Left_L1_2
2019_106_013_Left_R2_4,2019-122-003-iris-left-direct-lg4000-4
2019_106_013_Left_R2_4,2019_122_003_Left_R2_4
2019_106_013_Left_R2_4,2019_122_003_Left_L1_2
2019_106_013_Left_R1_1,2019-123-001-iris-left-direct-lg4000-1
2019_106_013_Left_R1_1,2019_123_001_Left_R1_4
2019_106_013_Left_R1_1,2019-123-001-iris-left-cross-lg4000-4
2019_106_013_Left_L1_3,2019-123-001-iris-left-direct-lg4000-1
2019_106_013_Left_L1_3,2019_123_001_Left_R1_4
2019_106_013_Left_L1_3,2019-123-001-iris-left-cross-lg4000-4
2019-106-013-iris-left-direct-lg4000-0,2019-123-001-iris-left-direct-lg4000-1
2019-106-013-iris-left-direct-lg4000-0,2019_123_001_Left_R1_4
2019-106-013-iris-left-direct-lg4000-0,2019-123-001-iris-left-cross-lg4000-4
2019-106-013-iris-left-direct-lg4000-3,2019_129_001_Left_R1_3
2019-106-013-iris-left-direct-lg4000-3,2019_129_001_Left_L1_4
2019-106-013-iris-left-direct-lg4000-3,2019_129_001_Left_R2_0
2019-106-013-iris-left-cross-lg4000-1,2019_129_001_Left_R1_3
2019-106-013-iris-left-cross-lg4000-1,2019_129_001_Left_L1_4
2019-106-013-iris-left-cross-lg4000-1,2019_129_001_Left_R2_0
2019_106_013_Left_R2_0,2019_129_001_Left_R1_3
2019_106_013_Left_R2_0,2019_129_001_Left_L1_4
2019_106_013_Left_R2_0,2019_129_001_Left_R2_0
2019-106-013-iris-left-cross-lg4000-3,2019-129-005-iris-left-cross-lg4000-3
2019-106-013-iris-left-cross-lg4000-3,2019-129-005-iris-left-direct-lg4000-4
2019-106-013-iris-left-cross-lg4000-3,2019-129-005-iris-left-cross-lg4000-2
2019_106_013_Left_R2_2,2019-129-005-iris-left-cross-lg4000-3
2019_106_013_Left_R2_2,2019-129-005-iris-left-direct-lg4000-4
2019_106_013_Left_R2_2,2019-129-005-iris-left-cross-lg4000-2
2019_106_013_Left_R1_1,2019-129-005-iris-left-cross-lg4000-3
2019_106_013_Left_R1_1,2019-129-005-iris-left-direct-lg4000-4
2019_106_013_Left_R1_1,2019-129-005-iris-left-cross-lg4000-2
2019_106_013_Left_R2_4,2019_129_007_Left_L1_4
2019_106_013_Left_R2_4,2019_129_007_Left_R1_1
2019_106_013_Left_R2_4,2019-129-007-iris-left-cross-lg4000-4
2019-106-013-iris-left-direct-lg4000-0,2019_129_007_Left_L1_4
2019-106-013-iris-left-direct-lg4000-0,2019_129_007_Left_R1_1
2019-106-013-iris-left-direct-lg4000-0,2019-129-007-iris-left-cross-lg4000-4
2019-106-013-iris-left-direct-lg4000-3,2019_129_007_Left_L1_4
2019-106-013-iris-left-direct-lg4000-3,2019_129_007_Left_R1_1
2019-106-013-iris-left-direct-lg4000-3,2019-129-007-iris-left-cross-lg4000-4
2019_106_013_Left_L1_3,2019_130_001_Left_R1_3
2019_106_013_Left_L1_3,2019_130_001_Left_L1_3
2019_106_013_Left_L1_3,2019-130-001-iris-left-cross-lg4000-0
2019-106-013-iris-left-cross-lg4000-2,2019_130_001_Left_R1_3
2019-106-013-iris-left-cross-lg4000-2,2019_130_001_Left_L1_3
2019-106-013-iris-left-cross-lg4000-2,2019-130-001-iris-left-cross-lg4000-0
2019-106-013-iris-left-direct-lg4000-2,2019_130_001_Left_R1_3
2019-106-013-iris-left-direct-lg4000-2,2019_130_001_Left_L1_3
2019-106-013-iris-left-direct-lg4000-2,2019-130-001-iris-left-cross-lg4000-0
2019_106_013_Left_L1_3,2019_130_003_Left_R1_2
2019_106_013_Left_L1_3,2019_130_003_Left_L1_2
2019_106_013_Left_L1_3,2019-130-003-iris-left-direct-lg4000-2
2019-106-013-iris-left-cross-lg4000-1,2019_130_003_Left_R1_2
2019-106-013-iris-left-cross-lg4000-1,2019_130_003_Left_L1_2
2019-106-013-iris-left-cross-lg4000-1,2019-130-003-iris-left-direct-lg4000-2
2019_106_013_Left_L1_2,2019_130_003_Left_R1_2
2019_106_013_Left_L1_2,2019_130_003_Left_L1_2
2019_106_013_Left_L1_2,2019-130-003-iris-left-direct-lg4000-2
2019_106_013_Left_L1_2,2019-130-005-iris-left-direct-lg4000-2
2019_106_013_Left_L1_2,2019-130-005-iris-left-cross-lg4000-0
2019_106_013_Left_L1_2,2019_130_005_Left_L1_0
2019-106-013-iris-left-cross-lg4000-2,2019-130-005-iris-left-direct-lg4000-2
2019-106-013-iris-left-cross-lg4000-2,2019-130-005-iris-left-cross-lg4000-0
2019-106-013-iris-left-cross-lg4000-2,2019_130_005_Left_L1_0
2019_106_013_Left_L1_1,2019-130-005-iris-left-direct-lg4000-2
2019_106_013_Left_L1_1,2019-130-005-iris-left-cross-lg4000-0
2019_106_013_Left_L1_1,2019_130_005_Left_L1_0
2019-106-013-iris-left-cross-lg4000-3,2019_130_007_Left_L1_0
2019-106-013-iris-left-cross-lg4000-3,2019-130-007-iris-left-cross-lg4000-4
2019-106-013-iris-left-cross-lg4000-3,2019-130-007-iris-left-cross-lg4000-1
2019_106_013_Left_R2_2,2019_130_007_Left_L1_0
2019_106_013_Left_R2_2,2019-130-007-iris-left-cross-lg4000-4
2019_106_013_Left_R2_2,2019-130-007-iris-left-cross-lg4000-1
2019_106_013_Left_R2_0,2019_130_007_Left_L1_0
2019_106_013_Left_R2_0,2019-130-007-iris-left-cross-lg4000-4
2019_106_013_Left_R2_0,2019-130-007-iris-left-cross-lg4000-1
2019-106-013-iris-left-direct-lg4000-4,2019-130-009-iris-left-cross-lg4000-4
2019-106-013-iris-left-direct-lg4000-4,2019_130_009_Left_R2_3
2019-106-013-iris-left-direct-lg4000-4,2019_130_009_Left_R1_0
2019_106_013_Left_R1_0,2019-130-009-iris-left-cross-lg4000-4
2019_106_013_Left_R1_0,2019_130_009_Left_R2_3
2019_106_013_Left_R1_0,2019_130_009_Left_R1_0
2019_106_013_Left_R2_2,2019-130-009-iris-left-cross-lg4000-4
2019_106_013_Left_R2_2,2019_130_009_Left_R2_3
2019_106_013_Left_R2_2,2019_130_009_Left_R1_0
2019_106_013_Left_L1_4,2019-106-003-iris-left-cross-lg4000-2
2019_106_013_Left_L1_4,2019-106-003-iris-left-cross-lg4000-0
2019_106_013_Left_L1_4,2019-106-003-iris-left-direct-lg4000-3
2019_106_013_Left_R1_4,2019-106-003-iris-left-cross-lg4000-2
2019_106_013_Left_R1_4,2019-106-003-iris-left-cross-lg4000-0
2019_106_013_Left_R1_4,2019-106-003-iris-left-direct-lg4000-3
2019-106-013-iris-left-cross-lg4000-0,2019-106-003-iris-left-cross-lg4000-2
2019-106-013-iris-left-cross-lg4000-0,2019-106-003-iris-left-cross-lg4000-0
2019-106-013-iris-left-cross-lg4000-0,2019-106-003-iris-left-direct-lg4000-3
2019-106-013-iris-left-direct-lg4000-1,2019_130_011_Left_R2_4
2019-106-013-iris-left-direct-lg4000-1,2019_130_011_Left_R2_0
2019-106-013-iris-left-direct-lg4000-1,2019_130_011_Left_R1_1
2019-106-013-iris-left-cross-lg4000-4,2019_130_011_Left_R2_4
2019-106-013-iris-left-cross-lg4000-4,2019_130_011_Left_R2_0
2019-106-013-iris-left-cross-lg4000-4,2019_130_011_Left_R1_1
2019_106_013_Left_R1_2,2019_130_011_Left_R2_4
2019_106_013_Left_R1_2,2019_130_011_Left_R2_0
2019_106_013_Left_R1_2,2019_130_011_Left_R1_1
2019_106_013_Left_L1_3,2019-130-013-iris-left-direct-lg4000-4
2019_106_013_Left_L1_3,2019-130-013-iris-left-direct-lg4000-2
2019_106_013_Left_L1_3,2019-130-013-iris-left-cross-lg4000-3
2019-106-013-iris-left-cross-lg4000-3,2019-130-013-iris-left-direct-lg4000-4
2019-106-013-iris-left-cross-lg4000-3,2019-130-013-iris-left-direct-lg4000-2
2019-106-013-iris-left-cross-lg4000-3,2019-130-013-iris-left-cross-lg4000-3
2019_106_013_Left_R2_4,2019-130-013-iris-left-direct-lg4000-4
2019_106_013_Left_R2_4,2019-130-013-iris-left-direct-lg4000-2
2019_106_013_Left_R2_4,2019-130-013-iris-left-cross-lg4000-3
2019-106-013-iris-left-cross-lg4000-1,2019_134_001_Left_R2_1
2019-106-013-iris-left-cross-lg4000-1,2019_134_001_Left_R2_0
